,Name,Major,Gender,Year,Transfer,Sentiment,Text,GEN,ATMD,REC,BACK,EXMP,PREP,PROF,COMM,PEER,RAC,GENERAL,STERM,PEERS,EXPM,IMP
280,Tom,CompS,male,Senior,No,NEU," It was just a conversational thing. I don't remember specifically when, or at what class it happened in but I do remember it happening. (diversity discussion)
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
281,Tom,CompS,male,Senior,No,NEU," Actually, I ended up enrolling for this semester but I ended up dropping it because I took on a different CS course but yes, one of the papers was actually about diversity in the technical field. 
",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
282,Tom,CompS,male,Senior,No,POS," Yes. Definitely. There were a lot of CWIT girls in the class too so I wasn't surprised and actually, that's one of the topics I'm very eager to write about. 
",True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
283,Tom,CompS,male,Senior,No,POS," The diversity in tech fields. (interested in writing about)
",False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
284,Joe,CompS,male,Freshman,No,NEU," (on gender having an impact) Probably, I don't, probably not. It may be some bias I don't see myself but usually I just pick this from my experiences in school. Math is probably one of the major subjects where I was just really good at throughout all of school and then CompSci, I added it on later because it was fun to me. 
",True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
285,Tom,CompS,male,Senior,No,POS," Yes. I would agree, I would say it's the combination of my interests in computing, my skill at math, and my work ethic. When I was in high school, I was very driven to just focus on my class work, everything I had to do, so I can, you know, set myself up well for college. And that is still the case where I push myself and I want to do my best because I want to go to grad school as well. And I mean, it's just my work ethic, I would say, mainly. I don't think it has anything to do with me being a man or anything. 
",True,False,False,True,False,False,False,False,False,False,False,False,False,True,False
286,Tom,CompS,male,Senior,No,POS," Mm-hmm. I would say a lot of…well, maybe a factor that can mitigate the challenges that women face is the amount of exposure they get to the field. And it's just the communication between others in the field. So, the more that they interact with people, again, it can play a role I would say because I'm a believer that environment affects you more than genetics, so just as an example. But I would say, yeah, communication is a big aspect into what people perceive, so they learn from what they hear from others. 
",True,False,False,False,False,False,False,True,True,False,False,False,False,False,False
287,Tom,CompS,male,Senior,No,NEG," It's probably about views about the major itself where there's certain stereotypes where you have to be this way or you have to be, let's say person who like, ""Oh, you don't have to have a social life, you have to just code all the time."" Like stereotypes like that where it would drive people away. 
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
288,Joe,CompS,male,Freshman,No,NEG," Yeah, it's the misconceptions now because if all people know or think that CS is about programming, they're wrong because there's a lot of other things that are in the field. It's not just programming, it's solving problems, trying to automate things and not everything includes coding. 
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
289,Tom,CompS,male,Senior,No,NEU," I would say, yes and no. Yes, because typically more men take on this sense of, they're better at technology. And so, they jump into computing, math, science, physics, all that, that's… 
",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
290,Tom,CompS,male,Senior,No,NEG," There may be a gender thing. And for women, they probably feel the same way, that they're better at other things than others and yeah, that's a gender role thing. But it's no, because maybe there's a lack of resources for both genders, men, women. And it's also because they… so there's a lack of resources and maybe there's just not enough interest so that pushes people to other things. 
",True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
291,Joe,CompS,male,Freshman,No,NEU," Fallen, yeah, because of the collaboration thing. It's usually like, if someone needs help with a part of a project or something, I'd probably just answer the questions and then just go back to coding on my own. If there's like an exam coming up then we would do a study group but there's no consistent study group because of how the content is for 201 and 202. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
292,Tom,CompS,male,Senior,No,NEU," Yes, for some aspects, yes. Because take projects from 202 or 341, for example, they're usually consistent. Classes share the projects and so, not for plagiarism’s sake, but collaboration involves, well in that case, it would involve getting together with a few of your peers and then trying to solve this problem together. Different perspectives can help because one person may be stuck on one part and another person figured it out, simple example. 
",False,False,False,False,True,False,False,True,False,False,False,False,False,False,False
293,Tom,CompS,male,Senior,No,POS," Because I know real software engineers actually work in teams, they're not isolated, they're actually encouraged to work together. And I would say, the courses here try to help build those skills. And it's not just for programming, it's actually for other classes as well. So, I know the programming languages class. That's more of a conceptual class more than programming so study groups would be great for that class. It's not as much problem solving but it's more of a qualitative understanding of things other than coding. 
",False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
294,Tom,CompS,male,Senior,No,POS," No. In my opinion, that doesn't affect the collaboration because people are aware of what they do, they know the choices they make. And if they intend to copy verbatim for something then they chose to do that and they're well aware of it. But you know, if others are hard about that then that can be avoided. It's not, I don't think it's something unconscious. If it is coincidental, it's very hard to prove but yeah, it's not something I would say, ""It just happens."" It doesn't just happen in my opinion. 
",False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
295,Joe,CompS,male,Freshman,No,NEG," Usually, I got advice from an upper classman about it and he basically said not to, ""Don't look at somebody's code and don't, especially, let somebody look at your code and you will be fine."" In instance like, you can help someone solve a problem and go through a problem but as long as it's not explicitly looking at the code and looking at the thing, it should be fine. Because I remember a friend of mine, last semester, he gave somebody the code and then it was really bad.  
",False,False,False,False,False,False,False,False,False,False,False,False,True,True,False
296,Joe,CompS,male,Freshman,No,POS," Probably, it's a small thing, but it's probably my favorite thing. So far, it's probably just the overall structure, the classes, the exams for 201 and 202 where it's like, they're not hard, they're pretty…they're not simple but they're just like, you have to know everything and it feels like you're learning a lot from the exams and you're preparing for the exams to study for them. I just really like the overall structure for those two classes. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
297,Tom,CompS,male,Senior,No,NEU," I know one way to fix that is to, on the exam, evaluate everything but you curve the exam because not…so the problem is, students may not study a couple things that they covered between the midterm and the final. Let's assume the final isn't cumulative. So, if they review only certain things for that second half then they're going to miss something on the final exam. So if you evaluate everything on the final exam that's in that second half, you won't worry about that. And then the exam would have to be curved. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
298,Tom,CompS,male,Senior,No,NEU," I would suggest it because if you're covering so much and you only have a limited time to do it then many…there's a possibility of students not finishing the exam but it avoids the problem of, ""I didn't study for this."" 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,True
299,Tom,CompS,male,Senior,No,NEU," But one thing I wouldn't change is the amount of, I want to say opportunities, but there's a lot of events I go on in the department and there's a lot of advertising for it. So that's one thing I would keep, like the research seminars that happen in this very room, those are great. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
300,Tom,CompS,male,Senior,No,NEG," But actually, one thing that I would change about this department is having more full-time faculty because I noticed that a lot of the teachers are adjuncts. And the drawback to that is that most of the time, they're only here for two days a week and some students need more than that and some students can't even make their office hours when they're on campus. So, if there are more full-time faculty here then it's more likely that students will be able to use them as a resource. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
301,Tom,CompS,male,Senior,No,POS," There's a lot of research opportunities, both on campus and at other universities, but I would say that a lot of people in the computing field itself. So, it's not just computer science but just very broadly, people are unaware about opportunities that are outside of industry. So, a lot of people don't know about grad school in general and they just want to take on a job right after graduation. And I would say over time or eventually that's gonna… it's already a norm but it's gonna be very common that it's not gonna really appeal to people or companies actually because if you have thousands of people in computer science coming out every year and it just becomes a regular pipeline for people. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
302,Tom,CompS,male,Senior,No,NEU," So I would say, people need to know more about what they can do after college because it's not just software engineering that's out there for a company. There's a lot of other things like research, grad school as well as post-bach opportunities, just for examples. But of course, in the end, it's their own choice. But I would say, again, the exposure factor is important for this. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
303,Joe,CompS,male,Freshman,No,NEG," I would say for the people who are just starting out, more exposure to different aspects of computer science and more exposure to see what things can they do with it because a lot of times with 201 and 202, it's very, I would say tight in what you have to know, what you have to learn. So, I can see a lot of people getting bored with it or they're just not exposed to certain outside opportunities with relation to computer science. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
304,Tom,CompS,male,Senior,No,NEU," That's true. The intro classes here are very programming focused so maybe that could change. Instead of just having programming projects and learning a programming language, it would be more about both the opportunities in the field and other CS concepts that are not programmed because maybe people don't want to just learn programming their first year. So yeah, that's one change recommendation, yeah. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
305,Blue1,InfoS,male,Not Specified,No,NEU," The clearest definition I could come up with back then was that it wasn't CompSci. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
306,Blue1,InfoS,male,Not Specified,No,NEG," Okay. So, some perceptions I've seen or at least heard from employers is that they don't really regard Information Systems as seriously as they do CompSci. Most of the employers, when they come to the career fair at UMBC, they're looking for the CompSci people because they know that they're stuck in a lab, they've been doing code and they, they'd give the internships to them, no strings attached. With Information Systems, you kinda have to talk your way in a little bit more and talk about your skills, your resume and talk about what your programming skills are. Yeah, I've had that in my personal experience. When I've talked to employers, you know, they're welcome to CompSci and IS. But most of them from what I've heard from other people, there's a little bit of a bias towards CompSci. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
307,Blue2,InfoS,male,Not Specified,No,NEU," I think I could kind of add to that. So computer science seems to be like the hot commodity now and that's why a lot of people are graduating towards those two words. But I think IS, just like you were saying, you've to kind of elaborate on your focus because it's so widespread and broad that you would want to, like you know, kind of give them more insight on what you want to do. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
308,Blue2,InfoS,male,Not Specified,No,NEU," Not really. I think that that as students, we all go through the same pain, just a little bit different. Everyone deals with their own struggles with programming languages or whatnot but there is, I guess to say, there's community in misery when it comes to that but there's no tension between me and my fellow CompSci majors or between me and my IS majors. In fact, a lot of my friends, we met up through like Hackathons, or other events, we're just good friends. It's just inter-disciplinarian, some good rapport between the two majors. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
309,Blue1,InfoS,male,Not Specified,No,NEG," I don't quite think so because I mean even within myself, yeah, we're not we're not given a clear definition until IS 300 and that course doesn't reach us until like late sophomore or junior year. 
",False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
310,Blue2,InfoS,male,Not Specified,No,NEG," So, I think the bias really comes from the fact that CS is more math-based so a lot of people think that if you're doing IS, you're not good at math for some odd reason. So, yeah. 
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
311,Blue2,InfoS,male,Not Specified,No,POS," I haven't met a typical student. I always see a lot of diversity in our major. Yeah, a lot of different backgrounds, a lot of people who want to do different things within the field so… 
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
312,Blue1,InfoS,male,Not Specified,No,NEU," I would say that there's a good representation among the part-time faculty not so much among the full-time. Personally, I don't really mind who teaches my class as long as they know what they're doing and… 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
313,Blue1,InfoS,male,Not Specified,No,POS," Okay. Yeah, there's students, great diversity, everyone comes from everywhere. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
314,Blue2,InfoS,male,Not Specified,No,POS," Yeah, even the gender ratio is pretty balanced. 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
315,Blue1,InfoS,male,Not Specified,No,POS," When compared to like let's say, chemistry, or biology or like just those departments in general, I do see a lot more girls in that department than here at IS. So, it's a 50/50 balance in like bio and chemistry and those sciences. I'm starting to see a little bit more female representation in like my upper level classes but there's a whole lot of research and a whole lot of ideas behind why that's happening. But I think it's growing from where it is right now. 
",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
316,Blue1,InfoS,male,Not Specified,No,NEU," For IS. It's just more, it's like 70% guys in like our classes. 
",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
317,Blue1,InfoS,male,Not Specified,No,NEU," And some 30% girls. 
",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
318,Blue2,InfoS,male,Not Specified,No,NEU," Yeah, it's always gonna be like a little bit more guys than girls I guess but that ratio is becoming more balanced as time goes. 
",True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
319,Blue1,InfoS,male,Not Specified,No,NEU," I've hung out with many MechE friends so I just, yeah. 
",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
320,Blue2,InfoS,male,Not Specified,No,POS," Oh yeah, I always feel like I belong. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
321,Blue1,InfoS,male,Not Specified,No,POS," Yeah. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
322,Blue1,InfoS,male,Not Specified,No,POS," Yeah, I haven’t been challenged about anything. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
323,Blue2,InfoS,male,Not Specified,No,POS," Yeah, there's a lot of inclusion within our major. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
324,Blue2,InfoS,male,Not Specified,No,POS," The fact that you kind of welcome open arms with every ethnicity, at every bend, at every walk of life. They don't kind of shoot down your ideas you know. Actually, so like, I work in the pad lab and when I first went there and met Dr. Amy Hurst, she didn't kind of tell me, ""Get out of here."" Like, ""You don't need to be here, you don't belong here."" She just kind of welcomed me and kind of allowed me to like let me know what her research was focused on, the students that she was a helping with the research so it's not an exclusive environment at all. 
",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False
325,Blue1,InfoS,male,Not Specified,No,POS," I think with our coursework, we're all kind of on the same level. So for example, when it comes to IS 147, 247, most people coming to the major, they have not programmed before. So we're all in the same page, we're all in the same boat, we're all just trying to save the boat so we're all safe. So you know, no one's really trying to kick anyone else out or be exclusive. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
326,Blue1,InfoS,male,Not Specified,No,NEG," Sometimes in group interactions, some groups don't work together too well, some people screw up really badly with their groups. I know that from personal experience but I would say that's just more like a, I feel like that's more of a group human dynamic rather than like department-wide or … 
",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
327,Blue2,InfoS,male,Not Specified,No,NEU," I kind of have the opposite. So, I know this one person who told me that he was forced into doing IS because his parents want him to like do something that'll make him money. So, I guess because IS and CS kinda have a lot of similarities in terms of like the jobs you can get, and they do fairly pay well, starting at like 70,000 I guess is pay salaries for most jobs, that some people are pressured into doing either one. 
",False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
328,Blue2,InfoS,male,Not Specified,No,POS," I'm trying to think of one, like I don't wanna say a role model but I can say that there are a lot of influencers within the major. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
329,Blue2,InfoS,male,Not Specified,No,POS," So, I have my research mentor that I met the last fall and his name is Patrick. He's gonna be doing his postdoc, at either New Jersey Institute of Technology or at Carnegie Mellon. And he's probably my strongest influence because his research is very, it's very interdisciplinary just like I want my research to be. And he allows a lot of creativity and open-mindedness towards the things that he wants to study which is what I'm very passionate about. So, I think he'd probably be my strongest influence. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
330,Blue1,InfoS,male,Not Specified,No,POS," I wouldn't say any role models but like Blue 2, I also have influencers. Particularly… are we allowed to say the professor's name? 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
331,Blue1,InfoS,male,Not Specified,No,POS," Shout out to doctor… sorry not doctor. To Mrs. Everhart, the sweetest professor I've had. That's my phone. And also to Dr. Martens. I find them both to be really great professors and caring individuals, they really put time and effort into the coursework that they prepare for us. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
332,Blue1,InfoS,male,Not Specified,No,POS," I would say, yeah. You know, we don't really put each other down and we respect each other. What do you think Blue 2? 
",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
333,Blue2,InfoS,male,Not Specified,No,NEG," I don't. I would say there's a variation, depends on what kind of person you come across. So, there's some people who might be, let's just say they don't have the same skin color as me and they have a stereotype towards me just because of my skin color so like they're, ""Oh, you probably can't write because you're so and so or you can't do math because you're so and so."" So like, I get some of that or I read some of those micro aggressions from different types of people but there are also positive remarks that I get. 
",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
334,Blue1,InfoS,male,Not Specified,No,NEU," I hadn't noticed it until, or really thought about it, until previous study kind of pointed it out. This was during like a Climate Result presentation… 
",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
335,Blue1,InfoS,male,Not Specified,No,NEU," Yeah so, I mean, one time in class there was a guy, who was talking with our professor and he was trying to really going in depth with what he knew about networking. And personally, I didn't really mind, I thought he was just kind of talking about what he knew, he seemed kind of smart alecky. But at the same time, if I were in his shoes, I kind of know what he's doing.  
",False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
336,Blue2,InfoS,male,Not Specified,No,NEU," Yeah I don't think there's any extremes, that comes to, you know, showing off in our major. I think that it's just about as common as it is in any other major so. 
",False,False,False,False,False,False,False,True,True,False,False,False,False,True,False
337,Blue2,InfoS,male,Not Specified,No,NEU," There's a sense of competition I think. I think that's just coming from the fact that it's so popular that people want, you know, to kind of stand out from the rest. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
338,Blue1,InfoS,male,Not Specified,No,NEU," Not in my experience, not even with that student, he just answers questions and that's was it. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
339,Blue2,InfoS,male,Not Specified,No,NEG," So, like the interaction that I talked about earlier, this was with a person that was not my skin color and the person, kind of, was like making a joke that, because I'm the skin color that I am… 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
340,Blue2,InfoS,male,Not Specified,No,NEU," Because I'm black. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
341,Blue2,InfoS,male,Not Specified,No,NEG," This person said, ""Oh, you must not be able to write or you must not be able to do this."" And then, they kind of laughed at it. But you know this is not… you know there's truth in that joke, they trying to say at least give a point that that's what they actually think. They probably think because I'm black, I don't have the same competence that they have. Yeah, so like, even though they were trying to put it out as a joke, it wasn't really a joke. 
",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
342,Blue2,InfoS,male,Not Specified,No,NEG," So, in the lab that we have, we have a lot of labs within the IT building. So, every now and then, I see a minority within a group that's more so majority. And within these groups, I hear a lot of joking and snickering about you know, just like, little things, I don't know if it's related to the race but I see more so, not bullying, but kind of making the person that's a minority the butt of a joke and this person doesn't really defend themselves in any situation. 
",False,False,False,False,False,False,False,False,True,True,False,False,False,False,False
343,Blue2,InfoS,male,Not Specified,No,NEG," I feel like they're kind of just accepting that role, not really doing anything about it. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
344,Blue2,InfoS,male,Not Specified,No,NEG," Maybe because they feel uncomfortable with arguing. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
345,Blue2,InfoS,male,Not Specified,No,NEG," Yeah, more racial thing. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
346,Blue1,InfoS,male,Not Specified,No,NEU," Not really. I mean maybe a little bit because it's not a hard thing in my own family or it's not a hard rule in my family to be a breadwinner but it's kind of expected that I'll pick something or at least choose a career that will be beneficial to my monetary status, too many words but… 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
347,Blue1,InfoS,male,Not Specified,No,NEU," My bad, I guess, it's just more of a family thing. Even with my sister, we're a family with three siblings, even with my sister, she's still expected, you know, just like me and my brother to find a job or find a career path that we enjoy but that's also financially stable. Sorry, if that didn't answer the question. 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
348,Blue2,InfoS,male,Not Specified,No,NEG," Yeah, I think it has. I think it has given me a sense of entitlement. So, you know, being in the minority, you have to be aware that, there's not going to be a lot of other minorities as you get higher up and you kind of just have to take it for what it's worth and respond to it the best way you can. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
349,Blue2,InfoS,male,Not Specified,No,NEG," It's kind of just like a physiological thing, you have to fight or flight so you kinda have to adapt to that environment and you do that by you know, kind of not being subservient but communicating with people openly and letting them know how you feel about certain things and kind of like setting your limits, your boundaries. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
350,Blue1,InfoS,male,Not Specified,No,NEU," A little bit. As I put more thought into my family history you know, not everyone in my family came from rich backgrounds. And I've been blessed with a lot so I find it, looking back to where my family’s come from, I find it important to make sure my career path and the job I get, even straight out the gate from graduation, make sure that it's on a good path, that can earn money, and that I can give back even though, so you don't know me. Because I mean, a lot of kids who look like me, who are black, they don’t have the same opportunities. So, with the resources I've been given, I feel an obligation as a middle-class citizen to at least put out a hand up, maybe not a handout but hand up to help people. So, it's on me, I feel responsible and that's important to distribute my knowledge and my ability to help others so I'll take it from there. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
351,Blue2,InfoS,male,Not Specified,No,POS," Yeah, so you mentioned socioeconomically, I don't think it's more of a focus on class than it is like on your cultural identity. So, a lot of people have different interests and within IS, because it's interdisciplinary, it allows you to be more accepted within that community no matter what your interests may be. So I think that's like the best advantage you have going into it. Yeah, because within CS, it's kinda like this certain, I don't know, look that you have to have where you have to fit within that culture. 
",False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
352,Blue1,InfoS,male,Not Specified,No,NEG," I'd say maybe it's short and kind of maybe sometimes scruffy looking, it looks, if we can get into physical characteristics but little traits like that aside, it seems like a lot of my CompSci friends are really dead-set and focused on a few particular fields of like math or some kind of algorithms or a very few select selection of things within CompSci whereas with IS, we're more interdisciplinary, you're going to accounting or you're going into geographical information systems. There's a wide platter of things to choose from. But with CompSci, you're kind of more focused on that so that's more selective of personalities as well I feel. 
",False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
353,Blue1,InfoS,male,Not Specified,No,NEU," Yeah. I would say predominantly, there was, that place was nerdy kind of atmosphere. [inaudible 00:28:30] atmosphere.  
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
354,Blue1,InfoS,male,Not Specified,No,NEG," But with CompSci, I don't think it's a bad kind of nerdy, I think it's, there are really some geeks who're…  
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
355,Blue2,InfoS,male,Not Specified,No,POS," A cool kind of nerdy.
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
356,Blue1,InfoS,male,Not Specified,No,POS," Yeah, they're gamers that hang out in the Commons and not in the game room but in the student org space and they're there a lot, really chill people. You know, they're all up in the Game Developers Club.  
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
357,Blue1,InfoS,male,Not Specified,No,NEU," Most of the time, they are doing their thing and they don't all look the same but they're all kind of, I’m not sure if I want to speak freely on that… I don't feel like it's appropriate to go into the phenotypes of that. They're, however you look, whatever you do, you're okay. 
",False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
358,Blue2,InfoS,male,Not Specified,No,NEG," I would say that there's a lack of diversity within the faculty. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
359,Blue2,InfoS,male,Not Specified,No,NEG," So yeah, I think because of that there are some losses in translation between the students and the faculty when it comes to teaching certain concepts because you can't really communicate on a level where everybody can understand. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
360,Blue2,InfoS,male,Not Specified,No,NEG," I don't want to pigeonhole any certain type of gender or race but I would say that when it comes to more technical or complex concepts, there doesn't seem to be an elaborate analysis or curriculum or explanation as to like how these things work sometimes. And that kind of leaves people confused and kind of like, ""Oh, so what was he talking about here or was he talking about there?"" And so I think… 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
361,Blue2,InfoS,male,Not Specified,No,NEU," There's a lot of scenarios that we kind of talk about in that class or we have talked about in that class, or we had talked about because I took it last fall. But I took it with Professor Sponaugle and we talked about all the different moral situations that you can come across, where your moral compass is, kind of questions. Some of the scenarios involved things like… I can't remember off the top of my head. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
362,Blue2,InfoS,male,Not Specified,No,NEU," Yeah, there was a lot of racial bias and a lot of gender bias. 
",True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
363,Blue2,InfoS,male,Not Specified,No,NEG," That's a funny question because a lot of the class didn’t really interact, there's only certain people that would respond to the teacher. 
",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
364,Blue1,InfoS,male,Not Specified,No,NEG," Yeah. I feel it's the problem across a lot of different classes or even with… Maybe this is in different colleges but just in general, with classes at UMBC, there's a lot of students who are really engaged, who really wanna talk with the professor. And then, the other 37 people in the class, they're just chilling, probably not engaging, they might be studying, they might be paying attention or they might be on their phones. 
",False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
365,Blue2,InfoS,male,Not Specified,No,POS," Yeah I think that Dr. Sponaugle, he tried his best to kind of let the students take the stage and kind of give explanations on different moral situations. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
366,Blue2,InfoS,male,Not Specified,No,NEU," Yeah, I figured out that I do tend to focus more when I study individually rather than when I'm in a group because subjects and conversations tend to get tangential and we run off course, and we start talking about different things.  
",False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
367,Blue1,InfoS,male,Not Specified,No,NEU," I find myself to be an effective studier alone as well. Recently, I have dug into one study group for my networking class because that class starts to get really difficult. I found the need to group up with people who knew the material better than I did. So that study group has helped and I've improved by a good margin in my homeworks. But outside of that and also in the past semesters hadn't really come up with a study group except for when it's a project group so. 
",False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
368,Blue1,InfoS,male,Not Specified,No,NEG," Not really. Most of times, it's a more passive “This is what I think about how groups should be” and this is, it's like they say, it's like they put up a little blurb on their slides, it's like saying, ""This is how a group should act."" If anyone acts in a particular way, let me know."" And that's it for the rest of semester or for the rest of the length of the project, it's not really a more active approach. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
369,Blue2,InfoS,male,Not Specified,No,NEG," Sometimes they give out rubrics to say, ""Oh, this is how the group project should be."" So you know, you can pertain to that way. There's not really much emphasis on opening groups kind of [inaudible 00:36:40] with each other. 
",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
370,Blue1,InfoS,male,Not Specified,No,NEG," Yeah, 70/30, sometimes can be lower, like 80/20. 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
371,Blue2,InfoS,male,Not Specified,No,NEU," …strong amount of interest. 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
372,Blue1,InfoS,male,Not Specified,No,NEU," Yeah, I don't think there is much of an interest. I mean, I get that there's a lot of different things in the United States and in the world that don't encourage girls to go into the sciences but I also think that for some girls, they're just not interested you know. It's not their thing. If someone wants to choose something else or if they eventually come back to CompSci or Information Systems later on in their careers then that's what they're gonna do. But in my mind, I can't quite find any reasons that they would not want to be in or that they do want to be in IS. Yeah, it's just an interest thing. 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
373,Blue2,InfoS,male,Not Specified,No,NEU," I think that not enough people have a clear idea of what IS is really about so many time you have people wondering, ""What am I getting myself into?""  
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
374,Blue2,InfoS,male,Not Specified,No,NEU," I think that you kind of have to go with the bottoms-up approach. So, to start off with getting more feedback from different cultures and different backgrounds like you are now which is good. And then, kind of working your way up to see if you can have more one-on-one interactions between different cultures and the faculty. So, there's not enough of that and because of that, you're not getting a diverse kind of perspective on things, yeah. 
",False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
375,Blue1,InfoS,male,Not Specified,No,NEU," I think it might help, in the same vein of like a bottoms-up approach, is to have representatives from each, from as many, I guess, intersecting identities as possible present at outreach events for students who are interested in UMBC. And following that orientation, when it comes to like talking about your academic toolkit, instead of having, like a faculty member present, have a student present who is female or of another gender identity. Present them and then just continually show that there's not, that you can find yourself here in this department. I'm not sure if that, if the flip side of that would be like tokenism, I'm not sure if that's the right word but… 
",True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
376,Blue2,InfoS,male,Not Specified,No,NEU," I haven't but I have been in a lot of different organizations that are related to those in some way. So, I was a Programs Chairperson and Senator for National Society of Black Engineers and then I was also part of a lot of Hackathons that HackUMBC had. So I guess those are related to IS. 
",False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
